n,command,mean,stddev,median,user,system,min,max
4700000,../project < in.txt,1.4654218897200002,0.005062813871425499,1.46372886732,1.3290197799999999,0.13558302,1.46075946782,1.47781691882
4800000,../project < in.txt,1.4941228989999997,0.0028460147184420515,1.4930633939,1.3587747599999997,0.13452094,1.4922136054,1.5017451994
4900000,../project < in.txt,1.5286261501400003,0.01533087055749173,1.52229479424,1.4004733999999999,0.12727358,1.51998605624,1.5709792282400001
5000000,../project < in.txt,1.5525857461599997,0.002721209783440221,1.55210113366,1.4196442599999997,0.13205835999999999,1.54992401116,1.5594947931599998
5100000,../project < in.txt,1.5829376454,0.0030925457442473117,1.5814912566,1.43677378,0.14528151999999997,1.5800302121,1.5885837761
5200000,../project < in.txt,1.6122418714000002,0.0038677694600886127,1.6113048616999999,1.4737002799999999,0.13764588,1.6084409117,1.6221548827
5300000,../project < in.txt,1.6422232146600002,0.0025500148485856074,1.6421207372600002,1.4926680199999998,0.14865179999999997,1.63861232776,1.64829375376
5400000,../project < in.txt,1.6811153651600002,0.018466355455778197,1.6725350083600001,1.5380720599999997,0.14214572,1.66717017186,1.71584401486
5500000,../project < in.txt,1.7167684737999998,0.03936095568110096,1.7015710208,1.5797190999999997,0.13598709999999997,1.6989333393000001,1.8265525673
5600000,../project < in.txt,1.7314035632599996,0.004765644217966159,1.72955498586,1.5842936199999997,0.14613996,1.7275339428599998,1.7429948118599998
5700000,../project < in.txt,1.7701014995599997,0.02164243576668552,1.76274173986,1.6099911599999999,0.15916863999999997,1.75719383836,1.83005985436
5800000,../project < in.txt,1.794261621,0.005155043011652204,1.7926210771000002,1.65236698,0.14092211999999998,1.7881063616,1.8004330986
5900000,../project < in.txt,1.8246557923399997,0.0158847885288176,1.8186786370399999,1.6603944800000001,0.16319866,1.81776506304,1.8685674590399999
6000000,../project < in.txt,1.85444449914,0.009352114743630116,1.84993280704,1.7040036800000002,0.14934698,1.8479787325400001,1.87736884554
6100000,../project < in.txt,1.8796238688,0.002290373815560096,1.8790426058,1.7222356,0.15635043999999998,1.8768398363,1.8835616873
6200000,../project < in.txt,1.9280053474599999,0.035499076185050084,1.9099715016599998,1.7754769999999997,0.15145278,1.9064832146600001,2.01506691666
6300000,../project < in.txt,1.94675503216,0.025489755533786122,1.93843755146,1.7882506200000001,0.15743785999999999,1.9361666154600001,2.01906296346
6400000,../project < in.txt,1.9707316818599998,0.004458811094561301,1.9696658320600002,1.80944048,0.16007767999999997,1.96637938756,1.98229423156
6500000,../project < in.txt,2.01434388904,0.044240416244034846,1.99888733144,1.84571544,0.16740486,1.9953421719400002,2.1392384389399997
6600000,../project < in.txt,2.0333874740000004,0.016547080025187292,2.0268602801,1.8600368599999997,0.17214052,2.0236358116,2.0792726126
6700000,../project < in.txt,2.05969745956,0.004181309811210664,2.05895543326,1.8926467799999998,0.16581252,2.05507819226,2.06539750326
6800000,../project < in.txt,2.09805029742,0.024580879419679475,2.08741887602,1.9259710599999997,0.17094424000000003,2.0817061145199998,2.14807130052
6900000,../project < in.txt,2.13332079474,0.039830309580718405,2.11630408974,1.9586855,0.17345284,2.11407492374,2.24199541374
7000000,../project < in.txt,2.14680998852,0.00781861427341185,2.1445152310199997,1.9739904799999999,0.17171271999999999,2.14116862352,2.16865092152
7100000,../project < in.txt,2.1819430985,0.007610653163528248,2.1795073838,2.01204206,0.16868672,2.1746676622999996,2.1967597963
7200000,../project < in.txt,2.2067257840800005,0.0029804597297035497,2.20590624728,2.03765692,0.16774351999999998,2.2030528037800003,2.21123113778
7300000,../project < in.txt,2.2372780355599997,0.004233545166385817,2.23676918286,2.0569312999999996,0.17904048,2.23126928586,2.24546777486
7400000,../project < in.txt,2.2780392588200007,0.026778677802758326,2.2662863919200005,2.09845084,0.17825839999999998,2.26248610092,2.34997923492
7500000,../project < in.txt,2.3072540445399996,0.02114157996339926,2.30268075134,2.13340758,0.17250444000000004,2.29230099234,2.3628734373399998
7600000,../project < in.txt,2.32881536898,0.007398678501076563,2.32507511488,2.13576796,0.19180932,2.32325492588,2.34536074888
7700000,../project < in.txt,2.37192229942,0.028586761297927546,2.35521905642,2.1949065399999994,0.17578489999999997,2.35087911192,2.44014533392
7800000,../project < in.txt,2.39111417868,0.012610309242076536,2.3844051034800002,2.21635594,0.17340233999999993,2.38239710248,2.42067762948
7900000,../project < in.txt,2.42012169892,0.020680217056600603,2.41384598852,2.24058672,0.17825823999999996,2.40820387652,2.47746173152
8000000,../project < in.txt,2.44479921986,0.00485066274711294,2.44439675446,2.26486808,0.17864162,2.4389944614599997,2.4530443424599997
8100000,../project < in.txt,2.47339742358,0.0027631906358932395,2.4723680642800003,2.2858298,0.18628183999999995,2.47008683528,2.47930145528
8200000,../project < in.txt,2.5079469299,0.01039361894144781,2.5033489698999998,2.31615512,0.19034908,2.4998794454,2.5323942934
8300000,../project < in.txt,2.53726812414,0.006786517926006901,2.5357042873399998,2.3521596000000002,0.18376388,2.52798836934,2.54864479434
8400000,../project < in.txt,2.66577307284,0.005505797690442067,2.6639777862400003,2.4149693799999996,0.24918831999999996,2.66101087824,2.67826702424
8500000,../project < in.txt,2.71796324264,0.042553826000859975,2.69944522894,2.46805818,0.24828361999999998,2.69482426844,2.8004450854400003
8600000,../project < in.txt,2.7243941341999998,0.005376069386936782,2.7231600303,2.4672290400000003,0.25564804,2.7184229907999997,2.7386916678
8700000,../project < in.txt,2.7629777087200003,0.010533151331175605,2.75962013172,2.50260626,0.25874122,2.7538278662200004,2.78874610222
8800000,../project < in.txt,2.7921324580400007,0.023854377284243507,2.7830275037400005,2.5278239399999998,0.26258598,2.78109793674,2.85786417174
8900000,../project < in.txt,2.818343584440001,0.006072050336452759,2.8177197294400003,2.56304978,0.25369716,2.81062717094,2.8335316029400004
9000000,../project < in.txt,2.8513030674,0.0023640056879424124,2.8504139943999998,2.57579442,0.27394170000000007,2.8486348499,2.8552322519
9100000,../project < in.txt,2.8796020114600003,0.006467446114723695,2.87717157276,2.6123242400000004,0.2656628,2.87403837376,2.8964702677600003
9200000,../project < in.txt,2.9138006045799996,0.010669056371415962,2.91000240228,2.6384488,0.27375916,2.90406352678,2.94100730078
9300000,../project < in.txt,2.9453902086,0.008585171938171036,2.9438940564000005,2.67412028,0.26944421999999996,2.9340479399,2.9611642059000003
9400000,../project < in.txt,2.9689872912200004,0.006212405913041996,2.96692089062,2.69324826,0.27411074,2.96307166112,2.9838063251199998
9500000,../project < in.txt,3.02676136102,0.06005703099999795,3.00104108192,2.7486068999999995,0.2765150799999999,2.98638477792,3.18295136892
9600000,../project < in.txt,3.03052424254,0.005902110991114517,3.03108633124,2.747539,0.28134,3.02117745774,3.0399947637399998
9700000,../project < in.txt,3.06546275808,0.012083021974418453,3.0610141296799998,2.78399802,0.2797910599999999,3.05645388118,3.09265139118
9800000,../project < in.txt,3.1094400914199993,0.07118884467946789,3.0846464414200003,2.82205424,0.28568718000000004,3.08193514592,3.31136836692
9900000,../project < in.txt,3.1300056787400004,0.025204001061552767,3.12068062444,2.8566480399999996,0.2716134,3.11657057644,3.19943618744
10000000,../project < in.txt,3.1554923136800004,0.016833058811533724,3.15010576588,2.86473674,0.28891989999999995,3.14343554238,3.1985050463799998
